AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
17.37083333,0.059583333,10.47916667,11.325,33.29583333,75.79166667,2.087083333
17.84583333,0.095,11.8125,13.30416667,34.20416667,74.08333333,2.125833333
18.675,0.179565217,23.54545455,31.68181818,22.00952381,83.08333333,2.24826087
20.01666667,0.10875,18.0625,21.0875,28.6125,78.54166667,2.12125
20.5625,0.20125,20.4625,25.11666667,25.05833333,77.70833333,2.280833333
19.74166667,0.172916667,19.8375,22.95833333,21.57916667,87.41666667,2.251666667
19.375,0.2025,21.52083333,24.69583333,20.03333333,88.95833333,2.329583333
20.03333333,0.169166667,14.925,16.9875,26.55416667,84.66666667,2.2275
21.02916667,0.176666667,17.02916667,18.74583333,28.41666667,84.75,2.304583333
18.35416667,0.153913043,21.96086957,25.40434783,16.6375,87.33333333,2.262608696
18.12083333,0.2175,26.46666667,31.2875,22.00833333,78.70833333,2.34125
19.50416667,0.182916667,19.5375,22.83333333,31.36666667,78.29166667,2.242083333
18.67916667,0.2475,23.71666667,29.53333333,18.54285714,87.45833333,2.395416667
20.02083333,0.1575,19.4375,24.3875,20.26666667,86.54166667,2.21375
18.8625,0.1025,14.8125,17.66666667,19.92083333,91,2.142916667
12.63333333,0.076666667,13.25416667,14.14583333,25.78333333,98.91666667,2.108333333
13.5375,0.27,23.54782609,33.06956522,9.316666667,98.54166667,2.362173913
17.16666667,0.319583333,26.175,35.62083333,6.704347826,95.08333333,2.398333333
15.3875,0.176956522,22,25.3,16.22916667,97.54166667,2.223913043
16.65652174,0.161666667,20.74166667,25.13333333,23.63043478,94.46153846,2.176666667
18.675,0.20625,20.6875,25.73333333,27.4125,78.375,2.27375
19.91666667,0.16875,17.57083333,20.38333333,26.77083333,80.75,2.217083333
21.64583333,0.170416667,16.18333333,18.42916667,28.3625,69.66666667,2.284166667
23.25,0.174166667,18.58333333,21.04166667,33.63333333,62.29166667,2.310416667
