AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
18.47916667,0.10375,17.09166667,18.36666667,24.99583333,69.70833333,2.25875
17.35833333,0.186666667,26.32608696,28.84347826,15.00909091,61.5,2.42125
17.68333333,0.145,21.025,23.50416667,23.4375,65.79166667,2.3225
17.575,0.1575,20.65416667,23.34583333,28.8125,64.04166667,2.37625
19.4875,0.12375,19.475,21.15833333,29.21666667,68.125,2.314166667
20.81666667,0.088333333,14.47916667,15.34166667,32.16666667,71.54166667,2.325416667
20.66666667,0.105652174,17.46363636,19.22727273,23.02916667,76,2.305217391
19,0.122083333,20.35416667,23.70416667,11.4875,87.45833333,2.279583333
19.75,0.121666667,19.2,22.08333333,21.3047619,77.95833333,2.27375
20.17916667,0.113333333,16.39583333,20.12916667,28.55555556,77.83333333,2.266666667
20.7875,0.132916667,21.07083333,24.625,17.3125,75.125,2.330833333
19.14166667,0.114583333,18.1125,22.00833333,10.30833333,91.125,2.2525
21.27916667,0.0925,12.97916667,16.5375,14.8375,86.58333333,2.285
20.84583333,0.118695652,19.89583333,24.95416667,9.252631579,84.16666667,2.29
21.09166667,0.145,19.51666667,24.62083333,22.52083333,78.83333333,2.340833333
21.18333333,0.141666667,19.00416667,23.61666667,27.7375,81.33333333,2.395
21.65833333,0.110416667,15.30416667,17.12083333,34.99583333,81.125,2.29125
20.475,0.130416667,18.25833333,20.65,18.00416667,87.125,2.34875
18.82083333,0.078333333,15.4,17.975,13.2875,92.5,2.26625
17.44583333,0.029583333,10.4625,11.87083333,24.30416667,79.66666667,2.132083333
17.72083333,0.055416667,11.97916667,13.52083333,28.48333333,72.875,2.184583333
19.77083333,0.04125,11.025,12.49166667,25.92083333,71.5,2.224166667
20,0.02375,10.19583333,11.87083333,28.41904762,79.125,2.1825
19.57083333,0.027727273,10.15652174,11.43043478,24.375,82.20833333,2.186818182
19.50833333,0.019166667,9.754166667,10.54583333,32.90416667,75.20833333,2.130833333
18.2375,0.034166667,10.80833333,11.975,32.92916667,70.75,2.17375
18.55416667,0.0475,11.20416667,12.5625,34.43333333,69.83333333,2.196666667
18.87083333,0.092916667,17.73809524,21.93333333,25.6875,79.20833333,2.259583333
20.22916667,0.067916667,14.57916667,17.06666667,29.825,73.29166667,2.17625
20.67916667,0.130833333,18.6375,21.54166667,26.11363636,73.29166667,2.315416667
20.11666667,0.1075,17.425,20,22.45833333,80.79166667,2.2775
19.75416667,0.136666667,20.43913043,23.44782609,20.34583333,83.08333333,2.352083333
20.34166667,0.087083333,14.1875,15.46666667,27.575,80.5,2.259166667
21.07083333,0.086666667,14.775,16.55,28.68333333,78.20833333,2.3275
18.5875,0.095652174,17.73478261,20.06521739,21.04583333,80.875,2.274347826
